"DateTime","BTC","ETH","Stablecoins","Otros"
"2015-01-25 18:00:00",3496652081.761551,0,119649.6,828428140.6384491
"2015-02-01 18:00:00",3123002565.3427124,0,123440.75,700204041.9072875
"2015-02-08 18:00:00",3086216080.8906555,0,151022.45,710632832.6593447
"2015-02-15 18:00:00",3250246571.0601807,0,152685.97,694510822.9698193
"2015-02-22 18:00:00",3272877197.2351074,0,146601.2,665636297.5648925
"2015-03-01 18:00:00",3617339658.1649776,0,136683.08,666843658.7550223
"2015-03-08 18:00:00",3825259464.0625,0,376961.03,583793590.9075
"2015-03-15 18:00:00",3983756725.9399414,0,360227.12,614523174.9400586
"2015-03-22 18:00:00",3742292198.8151555,0,369557.64,591748483.5448446
"2015-03-29 18:00:00",3399503919.7551727,0,362965.57,521073146.6748272
"2015-04-05 18:00:00",3655987365.848541,0,368921.42,528963648.7314591
"2015-04-12 18:00:00",3314279245.547104,0,357400.04,496323226.4128959
"2015-04-19 18:00:00",3132401718.1518555,0,373413.76,462264868.08814454
"2015-04-26 18:00:00",3093209736.5509033,0,251600,451338663.4490965
"2015-05-03 18:00:00",3394133213.5471344,0,373899.3,469272983.1528654
"2015-05-10 18:00:00",3399283518.2525635,0,346500.7,444579901.04743654
"2015-05-17 18:00:00",3357382023.573303,0,342449.44,423135430.9866968
"2015-05-24 18:00:00",3420472019.8898315,0,592861.27,484425038.84016854
"2015-05-31 18:00:00",3274367343.4497833,0,612131.76,524970604.7902165
"2015-06-07 18:00:00",3175514755.7144165,0,607951.03,518237357.2555835
"2015-06-14 18:00:00",3331925638.8759613,0,611099.1,545653342.0240389
"2015-06-21 18:00:00",3488460580.682373,0,635180.15,680954287.167627
"2015-06-28 18:00:00",3562783243.5951233,0,634694.15,721552046.2548767
"2015-07-05 18:00:00",3890435026.817322,0,635743.05,764229326.1326783
"2015-07-12 18:00:00",4468539069.32373,0,622696.23,759228122.4462695
"2015-07-19 18:00:00",3938927416.611481,0,601637.11,645570722.2785189
"2015-07-26 18:00:00",4222215076.547241,0,595604.46,701479366.9927588
"2015-08-02 18:00:00",4087614276.46637,0,589130.83,670646640.70363
"2015-08-09 18:00:00",3843843093.010711,43130006.715620756,583072.16,658063796.113668
"2015-08-16 18:00:00",3749250712.44812,95819595.61636072,586846.49,639552957.4455192
"2015-08-23 18:00:00",3314634445.915222,97791422.22981238,540186.73,565613913.1249655
"2015-08-30 18:00:00",3335218377.5253296,96250958.82566088,522822.54,563777953.1090095
"2015-09-06 18:00:00",3499113997.8904724,94585637.46179634,510915.82,575549448.8277314
"2015-09-13 18:00:00",3369195197.1408844,68814411.3063164,511225.61,575439101.9427992
"2015-09-20 18:00:00",3383840060.0463867,69045902.90464237,518816.63,556725140.418971
"2015-09-27 18:00:00",3413624918.6725616,53201852.64083001,520283.51,520152977.1766083
"2015-10-04 18:00:00",3497741536.946869,49131581.46798119,520094.84,478666818.74514985
"2015-10-11 18:00:00",3632108936.830902,46864146.10871616,520748.72,484556088.3403819
"2015-10-18 18:00:00",3859271425.4837036,38321361.02254525,519685.04,461877288.45375115
"2015-10-25 18:00:00",4187413198.5855107,45991247.53856447,451600,448774097.8759249
"2015-11-01 18:00:00",4820841334.213257,78701626.84018767,451600,526585406.94655514
"2015-11-08 18:00:00",5546231702.635956,76992153.26880395,519485.72,481226898.3752406
"2015-11-15 18:00:00",4746066188.812256,67730699.84910971,519561.88,431013469.45863444
"2015-11-22 18:00:00",4823705394.314575,72484192.22003677,524881.96,436405531.50538766
"2015-11-29 18:00:00",5534006986.001587,66080466.75209412,451600,472760915.24631935
"2015-12-06 18:00:00",5821148072.769165,62950906.08388069,1024636.84,503486432.30695426
"2015-12-13 18:00:00",6480074346.290588,72176417.62009984,951600,639557444.0893117
"2015-12-20 18:00:00",6636287835.9436035,68521210.23018289,1023534.93,544197498.896214
"2015-12-27 18:00:00",6356107482.189941,64913216.03642747,951600,545887925.7736311
"2016-01-03 18:00:00",6468181559.927368,73853951.54610676,982006.75,544992721.7765251
"2016-01-10 18:00:00",6761093149.223328,76096519.18005306,1533149.93,552387325.666619
"2016-01-17 18:00:00",5761942557.936096,101698540.69257975,1502208.92,515496948.4513237
"2016-01-24 18:00:00",6083903349.006653,164312378.22486317,1522456.37,538981944.3984836
"2016-01-31 18:00:00",5596093514.382935,177880782.49139968,1451598.1,596454041.0256658
"2016-02-07 18:00:00",5720103096.029663,228504539.51272345,1451600,678080796.4576135
"2016-02-14 18:00:00",6199850202.244568,410642754.82437253,1532944.58,739413970.3510596
"2016-02-21 18:00:00",6689197867.790222,360185281.66123086,1535651.24,738020975.3085474
"2016-02-28 18:00:00",6614972353.372192,499586942.85922575,1538442.63,739182389.1385819
"2016-03-06 18:00:00",6233433919.315338,886443149.9244761,1534948.34,748557902.4201862
"2016-03-13 18:00:00",6342791478.5217285,1128182362.2709222,1554985.67,827861061.5373493
"2016-03-20 18:00:00",6341382966.238403,805993922.3049855,1553771.3,788079516.1566116
"2016-03-27 18:00:00",6553701498.641968,819007455.0417125,1555239.13,830845567.1863194
"2016-04-03 18:00:00",6483908579.412842,914558628.6100392,1558956.82,830663627.1571189
"2016-04-10 18:00:00",6504290706.246185,706074387.5582892,1564777.29,724370160.9055259
"2016-04-17 18:00:00",6604158106.283569,738916061.6080558,1556572.69,754029099.4183753
"2016-04-24 18:00:00",7102483346.946716,635783539.7158012,1555825.2,805737352.1374829
"2016-05-01 18:00:00",7002605989.660645,708136995.4444251,2048664.81,773428126.0849307
"2016-05-08 18:00:00",7112507359.680176,757999825.6836668,25866828.47,761426178.1661574
"2016-05-15 18:00:00",7114745849.776459,798116463.1816704,22435554.84,756462260.2018704
"2016-05-22 18:00:00",6842466300.5859375,1146472257.8619616,20567180.43,767544373.1221008
"2016-05-29 18:00:00",8243968477.401734,992330848.9049618,18895739.69,963305030.003304
"2016-06-05 18:00:00",8977691640.063477,1130353803.0483687,23235848.09,1011219060.7981547
"2016-06-12 18:00:00",10511932397.88208,1276928144.4412491,25376943.58,1081262802.0966706
"2016-06-19 18:00:00",11976669911.672974,993505466.7006166,29770850.41,1126553611.2164097
"2016-06-26 18:00:00",9882833693.476868,1124176225.8396769,28790964.11,1061399244.5734546
"2016-07-03 18:00:00",10362656811.401367,954848213.3979087,26220820.61,1138374378.590724
"2016-07-10 18:00:00",10215201884.020752,895673423.9490991,24435891.85,1164788384.1801498
"2016-07-17 18:00:00",10716779406.225586,917152982.4010627,26791064.02,1453476611.353352
"2016-07-24 18:00:00",10431889594.024658,1048923373.4700824,26224533.4,1447062211.1052601
"2016-07-31 18:00:00",9860616203.91504,981730761.3810105,27628197.11,1368925061.5939505
"2016-08-07 18:00:00",9365430090.66211,903181125.0029635,29108958.63,1384380049.7049263
"2016-08-14 18:00:00",9021181804.980469,929555397.5666299,27144640.48,1354618636.9729006
"2016-08-21 18:00:00",9199420344.319336,930709393.2003545,27233533.52,1351236536.9603095
"2016-08-28 18:00:00",9091825037.18042,910699430.7948561,30868154.38,1320707089.6447248
"2016-09-04 18:00:00",9652486007.033936,977164815.3764225,28289477.51,1422760116.0796428
"2016-09-11 18:00:00",9628561521.966064,976642706.5522562,27140530.55,1366954824.93168
"2016-09-18 18:00:00",9681956384.871094,1045863357.8172555,35046534.06,1390033307.2516508
"2016-09-25 18:00:00",9545833714.691162,1110694718.7961636,35677286.14,1410194280.3726752
"2016-10-02 18:00:00",9714989222.478516,1116603094.9622447,36614002.65,1346993423.9092395
"2016-10-09 18:00:00",9816271929.533936,1022860288.5367181,35238792.96,1382329404.969347
"2016-10-16 18:00:00",10221320530.722656,1016714264.013516,33165973.47,1364898815.7938278
"2016-10-23 18:00:00",10473535152.432129,1026406803.0311995,31596238.31,1408762094.2266717
"2016-10-30 18:00:00",11207204436.206543,960011274.3369567,30698090.56,1313486646.8965003
"2016-11-06 18:00:00",11344832652.172852,934534534.7880228,30872825.32,1325360371.7191257
"2016-11-13 18:00:00",11214637119.143555,867753308.8409414,27103121.88,1333006034.1355038
"2016-11-20 18:00:00",11698908605.0766,825381008.5776632,26213657.87,1266496664.4757385
"2016-11-27 18:00:00",11727839066.159058,777311559.1591259,25706354.3,1266443244.3818157
"2016-12-04 18:00:00",12393107443.472656,641820062.4670808,25117222.71,1237555271.3502629
"2016-12-11 18:00:00",12349844393.481445,711347745.4791985,28471414.22,1251636670.8193562
"2016-12-18 18:00:00",12691105639.003967,685054678.7462035,26791876.84,1296847357.40983
"2016-12-25 18:00:00",14407791719.659424,622438653.8900136,25129990.84,1392339603.6105618
"2017-01-01 18:00:00",16055108982.560791,714900119.5089751,29398353.59,1523393184.3402338
"2017-01-08 18:00:00",14694874480.175781,904684776.9408854,34157369.24,1500483181.6433334
"2017-01-15 18:00:00",13234596459.614868,869126437.2424761,34732951.09,1469144280.0526557
"2017-01-22 18:00:00",14918751625.01532,944155644.5402719,34387055.04,1575105035.4044092
"2017-01-29 18:00:00",14844939255.07666,927414854.2152777,35776204.68,1642869494.0280623
"2017-02-05 18:00:00",16605348260.835327,1005938810.9657451,46173755.57,1756438436.6289277
"2017-02-12 18:00:00",16141499397.039795,1011081069.7096416,44427819.98,1695691361.2705636
"2017-02-19 18:00:00",16960221413.659668,1136601687.7289338,44874952.36,1718802426.251398
"2017-02-26 18:00:00",18837184559.161377,1294776572.7025037,44997469.17,1712141174.9661193
"2017-03-05 18:00:00",20531880759.979248,1725361863.8352697,47027386.07,1967829318.1154823
"2017-03-12 18:00:00",19807623710.321045,2108301800.4418843,57354598.07,2286819987.167071
"2017-03-19 18:00:00",16829809130.126953,4031276256.243787,77208274.38,2895105635.24926
"2017-03-26 18:00:00",15785013324.03125,4624994194.350891,76064077.1,3051928276.5178585
"2017-04-02 18:00:00",17924628824.157715,4411029754.348065,95388523.36,5288753730.134219
"2017-04-09 18:00:00",19311221909.74414,3919525799.905118,91021781.84,4519631340.510741
"2017-04-16 18:00:00",19260395207.446045,4417310840.844284,87419129.47,5059475398.239671
"2017-04-23 18:00:00",19705450918.90869,4446467899.313646,92246402.37,5367135643.407662
"2017-04-30 18:00:00",21981770171.626953,7234067716.872018,118155086.84,7600908784.661029
"2017-05-07 18:00:00",26056541056.222534,8569063495.583178,138173505.5,13725120502.694288
"2017-05-14 18:00:00",29532572668.725952,8316928343.080947,154807810.75,17164289193.4431
"2017-05-21 18:00:00",33393668309.841064,14522111822.304424,211907849.95,25835414225.90451
"2017-05-28 18:00:00",35323600765.833984,15654637353.792343,272515329.19,21271048279.183674
"2017-06-04 18:00:00",41133992638.79297,22615798636.094124,268566846.49,29006545046.622906
"2017-06-11 18:00:00",48391182554.25,31525273275.607735,341591095.11,32245949491.032265
"2017-06-18 18:00:00",41800562433.92285,34435759614.62061,320920212.28,33908756587.176533
"2017-06-25 18:00:00",42513987598.66943,28111192304.178455,341253473.51,34412562847.64211
"2017-07-02 18:00:00",41037160117.944336,26815934063.313137,391105239.85,30877198338.89253
"2017-07-16 18:00:00",31795020262.28296,14932733711.744286,389856067.63,20001289158.34276
"2017-07-23 18:00:00",44995605226.60474,21158543168.789845,450485198.5,28669366790.10542
"2017-07-30 18:00:00",45535845598.87695,18492032023.84682,455479165.49,24707346315.786224
"2017-08-06 18:00:00",52987311209.65869,24510987196.791916,475345352.7,34215353872.849392
"2017-08-13 18:00:00",67112328209.80957,28008682718.15625,486538062.68,40213451713.35418
"2017-08-20 18:00:00",67567071725.616455,28285462427.87213,491249839.1,48493217223.411415
"2017-08-27 18:00:00",72467865903.125,33002674604.986412,527681966.24,53032778613.64859
"2017-09-03 18:00:00",75955543615.59424,32773988121.666565,566339448.78,55845346093.9592
"2017-09-10 18:00:00",68256040447.924805,27394423908.544647,579776533.58,47722548613.95055
"2017-09-17 18:00:00",59514087022.07031,23881156365.09879,578220740.43,39718600640.400894
"2017-09-24 18:00:00",61061094889.754395,26755460574.001465,591891507.84,40110794756.404144
"2017-10-01 18:00:00",72963198007.7666,28708457205.82784,606137043.93,46645296638.475555
"2017-10-08 18:00:00",76656471455.07812,29328333214.491287,594157497.1,45795465481.33059
"2017-10-15 18:00:00",94558952137.20703,32029240568.512527,577402488.02,46512587206.260445
"2017-10-22 18:00:00",99941633674.85352,28111424780.451973,571582338.38,43330157798.314514
"2017-10-29 18:00:00",101833013912.47705,29077593892.47939,586321400.97,46272829514.07356
"2017-11-05 18:00:00",123379323769.02148,28322701831.11202,634847860.91,46987167754.9565
"2017-11-12 18:00:00",99029012526.26953,29379017026.7067,726839017.49,64167135141.53377
"2017-11-19 18:00:00",134167308968.16406,33933446659.122707,828707087.07,68607718981.64323
"2017-11-26 18:00:00",156221049590.69824,45254982956.24216,877537084.67,92527136928.3896
"2017-12-03 18:00:00",189172387100.97656,44795654445.752106,1055465091.22,102766338866.05133
"2017-12-10 18:00:00",258146761479.3086,42389249662.51928,1062611739.27,109440285534.90213
"2017-12-17 18:00:00",320000301752.7363,69578413888.86726,1541192299.94,195980743578.45642
"2017-12-24 18:00:00",234589560899.1211,67475093792.68432,1660642831.96,236090146956.2346
"2017-12-31 18:00:00",236724789717.43164,73075765824.0534,1792212235.56,301331885790.95496
